tax_id,species_name
2834768, Pseudochrobactrum algeriensis
2835040, Roseococcus pinisoli
2835041, Bdellovibrio reynosensis
2835133, Kineosporia corallincola
2835305, Micromonospora tarapacensis
2835306, Mycolicibacter acidiphilus
2835530, Cellulomonas fulva
2835536, Croceicoccus gelatinilyticus
2835787, Polymorphobacter megasporae
2835864, Nonomuraea sediminis
2835865, Pseudonocardia lacus
2835868, Sphaerisporangium fuscum
2835870, Leptodesmis sichuanensis A121
2836179, Ancylobacter radicis
2836180, Alteromonas oceanisediminis
2836182, Acrocarpospora catenulata
2836848, Clostridium aromativorans
2836866, Mameliella sediminis
2836868, Maritimibacter dapengensis
2837202, Phosphitispora fastidiosa
2837387, Shewanella jiangmenensis
2837491, Canibacter zhuwentaonis
2837969, Pseudomonas fitomaticsae
2838015, Streptomyces koelreuteriae
2838017, Flavobacterium coralii
2838156, Flavihumibacter rivuli
2838157, Flavihumibacter fluvii
2838470, Candidatus Bacteroides intestinigallinarum
2838522, Candidatus Collinsella stercoripullorum
2838833, Croceibacterium selenioxidans
2838853, Oleispirillum naphthae
2838854, Shumkonia mesophila
2838947, Enterobacter quasimori
2839743, Hominibacterium faecale
2839759, Enterococcus innesii
2839843, Novosphingobium aerophilum
2839954, Streptomyces hilarionis
2839984, Hymenobacter piscis
2840183, Methylomarinovum tepidoasis
2840188, Prosthecodimorpha staleyi
2840455, Deinococcus aquaedulcis
2840469, Bradyrhizobium sediminis
2840470, Phycicoccus mangrovi
2840474, Gemmobacter fulvus
2841031, Apilactobacillus zhangqiuensis
2841032, Apilactobacillus xinyiensis
2841034, Lactobacillus laiwuensis
2841044, Harenicola maris
2841061, Streptococcus humanilactis
2841207, Pseudomonas farris
2841257, Halapricum desulfuricans
2841264, Candidatus Minimicrobia vallesae
2841273, Pseudooceanicola endophyticus
2841503, Peptoniphilus ovalis
2841504, Dysosmobacter acutus
2841506, Clostridium simiarum
2841507, Alkaliphilus flagellatus
2841508, Paenibacillus brevis
2841509, Butyricicoccus intestinisimiae
2841512, Clostridium mobile
2841534, Tissierella simiarum
2841589, Gymnodinialimonas phycosphaerae
2841590, Natronomonas aquatica
2841594, Curtobacterium aetherium
2841596, Hallella faecis
2841597, Streptomyces beigongshangae
2841925, Vibrio ostreae
2841926, Paracoccus marinaquae
2842200, Sinomicrobium weinanense
2842201, Streptomyces niphimycinicus
2842303, Nocardia albiluteola
2842345, Pseudomonas triticicola
2842346, Pseudomonas siliginis
2842347, Pseudomonas azerbaijanoccidentalis
2842348, Pseudomonas alvandae
2842349, Pseudomonas asgharzadehiana
2842350, Pseudomonas azerbaijanorientalis
2842351, Pseudomonas khavaziana
2842352, Pseudomonas botevensis
2842353, Pseudomonas ekonensis
2842354, Pseudomonas maumuensis
2842355, Pseudomonas fakonensis
2842356, Pseudomonas xanthosomatis
2842357, Pseudomonas muyukensis
2842451, Sphingomonas quercus
2842452, Pseudomaricurvus albidus
2842453, Amycolatopsis aidingensis
2842456, Ralstonia wenshanensis
2843196, Geomonas azotofigens
2843197, Geomonas diazotrophica
2843215, Miltoncostaea marina
2843216, Miltoncostaea oceani
2843302, Burkholderia sola
2843303, Burkholderia semiarida
2843330, Elioraea tepida
2843610, Pseudomonas bananamidigenes
2843612, Pseudomonas azadiae
2844358, Radiobacillus kanasensis
2844359, Marixanthotalea marina
2846746, Marinomonas lutimaris
2846776, Roseomonas alba
2846777, Billgrantia antri
2846851, Rhizobium alarense
2846852, Rhizobium halophilum
2847045, Geoalkalibacter halelectricus
2847292, Vibrio amylolyticus
2847778, Atribacter laminatus
2847989, Geomonas subterranea
2847991, Geomonas nitrogeniifigens
2847992, Geomonas oryzisoli
2848396, Hymenobacter siberiensis
2848612, Arsukibacterium indicum
2849041, Marinobacterium ramblicola
2849149, Reyranella humidisoli
2849150, Paenarthrobacter aromaticivorans
2849492, Geopseudomonas aromaticivorans
2849498, Paeniglutamicibacter quisquiliarum
2849499, Citreicoccus inhibens
2849501, Nocardioides panacis
2849641, Helicobacter gastrocanis
2849642, Helicobacter gastrofelis
2849650, Salsipaludibacter albus
2849652, Duganella violaceipulchra
2849654, Kaistella soli
2849666, Chitinophaga pendula
2849669, Nocardioides nematodiphilus
2849687, Noviherbaspirillum aridicola
2849866, Paenibacillus allorhizosphaerae
2850322, Diplocloster modestus
2850323, Diplocloster agilis
2850562, Wolbachia endosymbiont of Anurida maritima
2851006, Apilactobacillus waqarii
2851010, Leucobacter chinensis
2851012, Sedimentimonas flavescens
2851013, Sphingomicrobium clamense
2851016, Marinobacterium weihaiense
2851023, Anianabacter salinae
2851566, Catellatospora tritici
2851599, Pinibacter aurantiacus
2851642, Microbacterium aurugineum
2851645, Microbacterium croceum
2851646, Microbacterium galbinum
2851649, Microbacterium sufflavum
2851652, Thalassococcus arenae
2851888, Streptomyces corallincola
2852097, Paragemmobacter amnigenus
2852098, Kaistella faecalis
2852117, Vreelandella profundi
2853159, Pseudomonas pergaminensis
2853160, Streptococcus vulneris
2853164, Roseovarius carneus
2853256, Erwinia phyllosphaerae
2853805, Enterovibrio paralichthyis
2854028, Pseudomonas aegrilactucae
2854036, Nitratireductor rhodophyticola
2854259, Nocardioides carbamazepini
2854389, Bradyrhizobium prioriisuperbiae
2854755, Prevotella lacticifex
2855394, Crassaminicella indica
2855490, Arthrobacter rhizosphaerae
2855503, [Mycobacterium] nativiensis
2855764, Clostridium hydrogenum
2855840, Psychroserpens luteolus
2856519, Flavobacterium litorale
2856555, Micrococcus porci
2856608, Rickettsiella endosymbiont of Dermanyssus gallinae
2856822, Marinobacter arenosus
2856823, Gymnodinialimonas ceratoperidinii
2856853, Paractinoplanes polyasparticus
2857014, Roseibium algicola
2857064, Pseudemcibacter aquimaris
2857106, Halomarinibacterium sedimenti
2857107, Zhongshania aquimaris
2857394, Ammospiza nelsoni
2857398, Ammospiza caudacuta
2857508, Flavobacterium taihuense
2857527, Mucilaginibacter rivuli
2859226, Mycetocola spongiae
2859516, Gloeocapsopsis dulcis
2859768, Echinicola marina
2859781, Clostridium weizhouense
2859783, Roseobacter insulae
2859785, Rhizobium populisoli
2859893, Stenotrophomonas riyadhensis
2860199, Qipengyuania pacifica
2860200, Alteriqipengyuania abyssalis
2860285, Clavibacter seminis
2860288, Streptomyces pimonensis
2860290, Stenotrophomonas sepilia
2860329, Chromohalobacter moromii
2860336, Devosia salina
2860338, Stakelama flava
2860393, Pseudohoeflea coraliihabitans
2861190, Hyalangium versicolor
2861747, Saccharothrix obliqua
2861782, Paraburkholderia edwinii
2861973, Pedobacter polysacchareus
2862456, Thermus brevis
2862496, Marinobacterium arenosum
2862497, Sphingomonas folli
2862498, Sphingomonas citricola
2862499, Sphingomonas citri
2862509, Paracrocinitomix mangrovi
2862510, Oceanobacter mangrovi
2862543, Novilysobacter antarcticus
2862866, Agrobacterium cucumeris
2862867, Photorhabdus antumapuensis
2862869, Horticoccus luteus
2864039, Actinomadura parmotrematis
2864201, Aureispira anguillae
2864203, Shewanella aegiceratis
2864204, Shewanella halotolerans
2864205, Shewanella spartinae
2864206, Shewanella psychrotolerans
2864207, Shewanella rhizosphaerae
2864208, Shewanella mesophila
2864209, Shewanella alkalitolerans
2864211, Shewanella mangrovisoli
2864212, Shewanella acanthi
2864213, Shewanella zhangzhouensis
2864460, Streptomyces coriariae
2864871, Flagellimonas abyssi
2864872, Shewanella nanhaiensis
2865112, Agrilutibacter terrestris
2865671, Caldovatus aquaticus
2865673, Streptomyces akebiae
2865782, Desulfoferrobacter suflitae
2865840, Deefgea tanakiae
2865933, Salipiger mangrovisoli
2865960, Xinfangfangia pollutisoli
2865987, Flavimaribacter sediminis
2866160, Hyphomonas sediminis
2866161, Nocardioides jiangsuensis
2866162, Actomonas aquatica
2866211, Halomonas qaidamensis
2866212, Chitinophaga rhizophila
2866214, Devosia aquimaris
2866279, Roseibium porphyridii
2866384, Thermococcus argininiproducens
2866625, Novosphingobium huizhouense
2866629, Cryobacterium inferilacus
2866724, Chitinilyticum piscinae
2866998, Streptococcus hohhotensis
2867231, Qipengyuania gelatinilytica
2867232, Qipengyuania vesicularis
2867233, Qipengyuania aurantiaca
2867234, Qipengyuania polymorpha
2867236, Qipengyuania xiapuensis
2867237, Qipengyuania xiamenensis
2867238, Qipengyuania psychrotolerans
2867239, Qipengyuania proteolytica
2867240, Qipengyuania qiaonensis
2867241, Qipengyuania aestuarii
2867243, Qipengyuania sphaerica
2867244, Qipengyuania intermedia
2867245, Qipengyuania huizhouensis
2867246, Qipengyuania mesophila
2867266, Oceanobacillus jordanicus
2867268, Streptomyces ortus
2867410, Streptomyces profundus
2867412, Helicobacter turcicus
2867439, Listeria ilorinensis
2867516, Rhizobium croatiense
2867518, Rhizobium redzepovicii
2867522, Wolbachia endosymbiont of Liriomyza huidobrensis
2867964, Croceicoccus hydrothermalis
2869515, Collinsella ureilytica
2870339, Ottowia caeni
2870530, Neiella holothuriorum
2870838, Maribellus maritimus
2870839, Flavobacterium agricola
2871094, Mycobacterium kiyosense
2871096, Stenotrophomonas mori
2871169, Stenotrophomonas forensis
2871171, Sphingopyxis jiangsuensis
2871759, Seriola aureovittata
2871810, Streptomyces sichuanensis
2871811, Novosphingobium percolationis
2871820, Shinella oryzae
2871826, Symbiopectobacterium purcellii
2872036, Heliomarina baculiformis
2872037, Mesobacterium pallidum
2872154, Nocardioides coralli
2872157, Grimontia kaedaensis
2872158, Halobaculum rubrum
2872261, Neodiprion fabricii
2872309, [Mycobacterium] crassicus
2872310, Flavobacterium potami
2872311, [Mycobacterium] zoologicum
2872312, Kordiimonas marina
2872342, Shewanella metallivivens
2872591, Oricola indica
2872623, Streptomyces spinosus
2872625, Streptomyces naphthomycinicus
2872639, Novilysobacter selenitireducens
2872648, Mixta hanseatica
2872652, Sphingomonas nostoxanthinifaciens
2872700, Niabella beijingensis
2872701, Thermomonas beijingensis
2873249, Streptantibioticus parmotrematis
2873263, Marinicella meishanensis
2873264, Flagellimonas meishanensis
2873265, Hanstruepera marina
2873268, Hephaestia mangrovi
2873270, Leucobacter tenebrionis
2873312, Deinococcus betulae
2873381, Nocardia coffeae
2873382, Actinacidiphila acidipaludis
2873384, Streptomyces sennicomposti
2873595, Psychroflexus curvus
2873596, Psychroflexus longus
2873598, Psychroflexus montanilacus
2873599, Salegentibacter lacus
2873600, Salegentibacter tibetensis
2873601, Parachryseolinea silvisoli
2873699, Cohnella silvisoli
2873701, Geomonas fuzhouensis
2873702, Geomonas agri
2873927, Paenibacillus caui
2874102, Alcanivorax limicola
2874282, Metabacillus dongyingensis
2874285, Methanobacterium spitsbergense
2874475, Aequorivita vitellina
2874476, Aequorivita xiaoshiensis
2874477, Cerina litoralis
2874580, Nocardioides mangrovi
2874699, Waterburya agarophytonicola KI4
2875501, Sutcliffiella deserti
2875502, Deefgea salmonis
2875539, Arachidicoccus terrestris
2875540, Ferruginibacter albus
2875706, Streptomyces gobiensis
2875709, Metabacillus rhizolycopersici
2875764, Macrococcus armenti
2875777, [Mycobacterium] vasticus
2875781, Argonema galeatum A003/A1
2875782, Argonema antarcticum A004/B2
2875962, Candidatus Sulfidibacterium hydrothermale
2876027, Streptomyces huiliensis
2876078, Microvirga puerhi
2876190, Haloprofundus salilacus
2876193, Haloprofundus salinisoli
2876194, Haloprofundus halobius
2876714, Celeribacter litoreus
2876715, Salinimicrobium sediminilitoris
2876789, Ligilactobacillus ubinensis
2877122, Winogradskyella vincentii
2877123, Winogradskyella alexanderae
2877527, Blautia parvula
2878098, Pectobacterium colocasium
2878201, Tenacibaculum larymnensis
2878385, Pseudomonas uvaldensis
2878388, Streptomyces marincola
2878389, Fictibacillus marinisediminis
2878391, Halomicrobium salinisoli
2878534, Kaistella polysaccharea
2878535, Natrinema salinisoli
2878561, Jidongwangia harbinensis
2878562, Nonomuraea aurantiaca
2878563, Nocardia rosealba
2878679, Natrinema amylolyticum
2879115, Psychrobacillus antarcticus
2879119, Arsenophonus apicola
2879464, Rhodococcus yananensis
2879465, Fulvivirga sedimenti
2879466, Alkalihalobacillus deserti
2879484, Isoptericola luteus
2879643, Leptospira sanjuanensis
2879846, Streptomyces halobius
2879940, Bifidobacterium mizhiense
2880008, Brucepastera parasyntrophica
2880260, Antiquaquibacter oligotrophicus
2880651, Pseudodesulfovibrio thermohalotolerans
2880703, Sangeribacter muris
2880704, Duncaniella muricolitica
2880879, Hymenobacter pini
2880922, Deferrivibrio essentukiensis
2880929, Hymenobacter nitidus
2880930, Hymenobacter lucidus
2880933, Streptomyces longhuiensis
2880963, Convivina praedatoris
2880965, Neobacillus rhizosphaerae
2880966, Bacillus rhizoplanae
2880967, Sutcliffiella rhizosphaerae
2880968, Pseudoneobacillus rhizosphaerae
2881052, Methylophaga pinxianii
2881055, Thalassolituus alkanivorans
2881234, Abyssibius alkaniclasticus
2881258, Ruminococcus turbiniformis
2881264, Blautia fusiformis
2881272, Veillonella fallax
2881276, Fusicatenibacter faecihominis
2881335, Loktanella gaetbuli
2881336, Christiangramia sediminis
2881337, Microvirga lenta
2881355, Glycomyces amatae
2883101, Streptomyces gossypii
2883104, Neorhizobium xiangyangii
2883105, Marinomonas algarum
2883108, Streptomyces antimicrobicus
2883123, Streptomonospora mangrovi
2883124, Neotamlana laminarinivorans
2883125, Neotamlana sargassicola
2883126, Microvirga roseola
2883169, Corynebacterium uberis
2883236, Wolbachia endosymbiont of Psylliodes chrysocephala
2883238, Wolbachia endosymbiont of Chironomus riparius
2883241, Paraburkholderia flagellata
2883244, Paraburkholderia adhaesiva
2883479, Roseicella aerolata
2883998, Lentilactobacillus laojiaonis
2884022, Capillimicrobium parvum
2884250, Musicola keenii
2884263, Dermatobacter hominis
2884804, Leeia speluncae
2884812, Streptomyces pinistramenti
2884874, Thermomonas paludicola
2884875, Haladaptatus halobius
2884876, Haladaptatus salinisoli
2885079, Methylocystis iwaonis
2885154, Desulfosporosinus shakirovi
2885348, Hominifimenecus microfluidus
2885351, Hominisplanchenecus faecis
2885352, Hominiventricola filiformis
2885356, Hominilimicola fabiformis
2885357, Hominenteromicrobium mulieris
2885361, Brotaphodocola catenula
2886038, Clostridium folliculivorans
2886039, Ligilactobacillus pabuli
2886375, Spiroplasma endosymbiont of Phyllotreta cruciferae
2886377, Wolbachia endosymbiont of Phyllotreta cruciferae
2886507, Hymenobacter translucens
2886510, Sphingobacterium paramultivorum
2886687, Sphingopyxis yananensis
2886935, Arthrobacter caoxuetaonis
2886936, Arthrobacter zhangbolii
2886940, Arthrobacter gengyunqii
2886943, Halanaerobium polyolivorans
2886945, Paraburkholderia translucens
2886946, Paraburkholderia sejongensis
2886947, Streptomyces guryensis
2887190, Nocardia spumae
2887191, Nocardia australiensis
2887346, Brachybacterium halotolerans subsp. kimchii
2888272, Furfurilactobacillus milii
2888523, Noviluteimonas lactosilytica
2888524, Thermomonas flagellata
2888525, Thermomonas alba
2890314, Erysipelothrix enhydrae
2890315, Yersinia artesiana
2890316, Yersinia proxima
2890317, Yersinia alsatica
2890318, Yersinia vastinensis
2890319, Yersinia thracica
2890320, Leeuwenhoekiella parthenopeia
2890321, Sphingomonas radiodurans
2890835, Halomonas dongshanensis
2891210, Thiothrix litoralis
2891236, Rhodoflexus caldus
2891570, Pseudocitrobacter corydidari
2891571, Niabella agricola
2892015, Pelosinus baikalensis
2892029, Streptomyces barringtoniae
2892325, Pseudomonas sputi
2892326, Pseudomonas pseudonitroreducens
2892329, Pseudomonas parasichuanensis
2892330, Pseudomonas paraglycinae
2892331, Pseudomonas parakoreensis
2892333, Pseudomonas pharyngis
2892440, Staphylococcus ratti
2892443, Pseudomonas oryzagri
2892444, Massilia agrisoli
2892995, Brevibacillus daliensis
2893018, Saccharothrix luteola
2893170, Fructobacillus cardui
2893174, Flavobacterium facile
2893176, Flavobacterium pygoscelis
2893202, Aegicerativicinus sediminis
2893468, Vibrio gelatinilyticus
2893471, Bartonella machadoae
2893586, Actinoalloteichus caeruleus
2893752, Chryseobacterium muglaense
2893753, Flavobacterium piscisymbiosum
2893754, Flavobacterium lipolyticum
2893755, Flavobacterium pisciphilum
2893756, Myroides oncorhynchi
2893883, Flavobacterium acetivorans
2893884, Flavobacterium flavipigmentatum
2893885, Flavobacterium cupriresistens
2893886, Flavobacterium galactosidilyticum
2893887, Actinomycetospora soli
2893889, Sulfurovum mangrovi
2893891, Kitasatospora humi
2894079, Pseudomonas oryziphila
2894081, Nocardioides okcheonensis
2894083, Pontibacter harenae
2894155, Granulimonas faecalis
2894156, Leptogranulimonas caecicola
2894196, Blastopirellula sediminis
2894198, Rhodopirellula halodulae
2894201, Citrobacter meridianamericanus
2895283, Mycolicibacterium lacusdiani
2895286, Pedobacter mucosus
2895352, Aliamphritea hakodatensis
2895469, Paenalcaligenes niemegkensis
2895522, Brevibacillus humidisoli
2895523, Mangrovimonas futianensis
2895524, Paracandidimonas lactea
2895559, Subtercola endophyticus
2895818, Arthrobacter antioxidans
2895947, Flavobacterium cyclinae
2895977, Lichenibacterium dinghuense
2895980, Terrirubrum flagellatum
2896315, Brevundimonas pishanensis
2896528, Legionella maioricensis
2896849, Novosphingobium kaempferiae
2896850, Phocaeicola oris
2897159, Scleromatobacter humisilvae
2897163, Candidatus Nanopusillus massiliensis
2897181, Flavobacterium channae
2897332, Roseomonas cutis
2897341, Adlercreutzia faecimuris
2897351, Paraeggerthella hominis
2897352, Nocardioides alcanivorans
2897386, Rhodopseudomonas infernalis
2897391, Limnobaculum eriocheiris
2897419, Streptomyces albipurpureus
2897682, Paenibacillus pseudetheri
2897690, Peribacillus castrilensis
2897706, Acidaminococcus hominis
2897707, Merdimmobilis hominis
2897773, Ruania halotolerans
2897774, Ruania suaedae
2897776, Amedibacillus hominis
2897778, Lientehia hominis
2897779, Gordonia metallireducens
2898076, Chryseobacterium turcicum
2898149, Bradyrhizobium ontarionense
2898187, Faecalibacter bovis
2898438, Svornostia abyssi
2898585, Massilia phyllostachyos
2898586, Microbacterium nymphoidis
2898659, Agromyces cavernae
2898660, Portibacter marinus
2898793, Frateuria edaphi
2898794, Spirosoma oryzicola
2898795, Brevibacterium zhoupengii
2898945, Streptomyces endocoffeicus
2899119, Pseudophaeobacter flagellatus
2899121, Tannockella kyphosi
2899123, Sphingomonas cannabina
2899127, Ectothiorhodospira lacustris
2899147, Siccirubricoccus soli
2899220, Massilia endophytica
2899519, Anaerococcus ihuae
2899544, Intestinirhabdus alba
2899727, Mediannikoviicoccus vaginalis
2899784, Vibrio salinus
2899785, Huaxiibacter chinensis
2899818, Enterovibrio qingdaonensis
2899819, Enterovibrio gelatinilyticus
2899822, Pseudomonas petroselini
2900151, Metabacillus kandeliae
2900738, Sinomicrobium kalidii
2901140, Pelagibacterium xiamenense
2901141, Rheinheimera faecalis
2901226, Rhizobium quercicola
2901381, Cytobacillus spongiae
2901836, Fodinisporobacter ferrooxydans
2901866, Bacillus pinisoli
2901869, Luteimonas fraxinea
2902422, Wolbachia endosymbiont of Frankliniella intonsa
2902623, Halobacterium wangiae
2902624, Halobacterium zhouii
2903098, Flavobacterium soyae
2903142, Rhabdothermincola salaria
2903556, Faecalibacterium gallinarum
2903900, Paracoccus everestensis
2904075, Sessilibacter corallicola
2904119, Moraxella haemolytica
2904120, Moraxella nasibovis
2904121, Moraxella nasovis
2904122, Moraxella nasicaprae
2904124, Christiangramia crocea
2904244, Membranihabitans maritimus
2904245, Fulvivirga ulvae
2904246, Fulvivirga ligni
2904247, Fulvivirga maritima
2904249, Microbulbifer guangxiensis
2904250, Microbulbifer sediminum
2904254, Microbulbifer zhoushanensis
2904603, Ornithinimicrobium sediminis
2904799, Sphingomonas cremea
2904801, Arthrobacter hankyongi
2905648, Paenibacillus allorhizoplanae
2905649, Paenibacillus auburnensis
2905650, Paenibacillus plantiphilus
2905665, Apiospora phragmitis
2905677, Pontibacter liquoris
2905679, Pontibacter vulgaris
2905690, Pendulispora brunnea
2905831, Pseudonocardia terrae
2905874, Helicobacter anatolicus
2905877, Helicobacter kayseriensis
2905958, Legionella resiliens
2906062, Pseudomonas wenzhouensis
2906076, Flavobacterium covae
2906077, Flavobacterium davisii
2906078, Flavobacterium oreochromis
2906443, Dyadobacter fanqingshengii
2906456, Dyadobacter chenwenxiniae
2906474, Streptomyces spinosirectus
2906497, Paractinoplanes hotanensis
2906515, Arcobacter iocasae
2906758, Myxococcus qinghaiensis
2906759, Pyxidicoccus xibeiensis
2906760, Myxococcus guangdongensis
2906761, Myxococcus dinghuensis
2906762, Pelomonas cellulosilytica
2906763, Pelomonas caseinilytica
2906793, Photobacterium pectinilyticum
2907145, Rhodobacter flavimaris
2907158, Halomonas alkalisoli
2907202, Jiella avicenniae
2907205, Tellurirhabdus bombi
2907998, Sphingomonas telluris
2908000, Ramlibacter paludis
2908002, Dechloromonas hankyongensis
2908004, Terrimonas ginsenosidimutans
2908007, Vibrio floridensis
2908145, Thermus altitudinis
2908146, Thermus albus
2908147, Thermus thalpophilus
2908148, Thermus hydrothermalis
2908149, Thermus neutrinimicus
2908203, Solibacillus palustris
2908204, Yinghuangia soli
2908205, Sphingomonas caseinilyticus
2908206, Sphingomonas brevis
2908207, Sphingomonas anseongensis
2908208, Sphingomonas alba
2908209, Sphingomonas hankyongi
2908641, Pedomonas mirosovicensis
2908642, Solicola gregarius
2908838, Sinomonas terrae
2908839, Paenibacillus hexagrammi
2909229, Saxibacter everestensis
2909234, Alitabrizicola rongguiensis
2909236, Flavihumibacter fluminis
2909237, Mariniradius sediminis
2909249, Erythrobacter aurantius
2909283, Mariluticola halotolerans
2909285, Synoicihabitans lomoniglobus
2909339, Dyadobacter chenhuakuii
2909341, Octadecabacter dasysiphoniae
2909342, Octadecabacter algicola
2909586, Rubinisphaera margarita
2909587, Microbacterium elymi
2909667, Maritalea mediterranea
2909668, Gillisia lutea
2909671, Paenibacillus spongiae
2909672, Brevibacterium spongiae
2909673, Qipengyuania spongiae
2910158, Dyadobacter pollutisoli
2910230, Aliivibrio kagoshimensis
2910232, Enterovibrio makurazakiensis
2910233, Photobacterium minamisatsumaniensis
2910234, Photobacterium makurazakiensis
2910235, Photobacterium japonica
2910237, Photobacterium nomapromontoriensis
2910239, Photobacterium satsumensis
2910240, Photobacterium kasasachensis
2910241, Photobacterium sagamiensis
2910242, Photobacterium kagoshimensis
2910243, Vibrio minamisatsumaniensis
2910244, Vibrio kagoshimensis
2910245, Vibrio satsumensis
2910246, Vibrio nomapromontoriensis
2910247, Vibrio profundum
2910248, Vibrio kasasachensis
2910249, Vibrio kyushuensis
2910250, Vibrio makurazakiensis
2910251, Vibrio wakamikoensis
2910252, Vibrio cionasavignyae
2910253, Vibrio lamellibrachiae
2910254, Vibrio clamense
2910523, Sporosarcina cyprini
2910674, Flavobacterium wongokense
2910675, Tenacibaculum aquimarinum
2910677, Flavobacterium anseongense
2910770, Brachybacterium equifaecis
2910972, Pseudalkalibacillus salsuginis
2910976, Antribacter soli
2910977, Acuticoccus kalidii
2911009, Bradyrhizobium zhengyangense
2911060, Gordonia tangerina
2911061, Paracoccus salsus
2911062, Zunongwangia pacifica
2911065, Zavarzinia marina
2911172, Solitalea lacus
2911208, Micromonospora trifolii
2911209, Micromonospora hortensis
2911210, Micromonospora foliorum
2911211, Micromonospora salmantinae
2911212, Micromonospora alfalfae
2911213, Micromonospora cabrerizensis
2911366, Rhodohalobacter sulfatireducens
2911368, Falsiroseomonas oryziterrae
2911371, Nocardioides potassii
2911514, Lentibacillus daqui
2911516, Gordonia zhenghanii
2911517, Gordonia liuliyuniae
2911537, Luteibacter aegosomatis
2911538, Luteibacter aegosomaticola
2911539, Luteibacter aegosomatissinici
2911683, Flavobacterium proteolyticum
2911853, Methanobrevibacter intestini
2911857, Candidatus Methanarcanum hacksteinii
2911888, Brachybacterium atlanticum
2911966, Cohnella mopanensis
2912055, Pseudomonas oligotrophica
2912187, Solibacillus daqui
2912188, Neisseria lisongii
2912190, Pseudomonas petrae
2912228, Staphylococcus shinii
2912242, Xanthomonas indica
2912243, Levilactobacillus tujiorum
2912247, Marilutibacter chinensis
2912268, Paenibacillus melissococcoides
2912308, Allobacillus saliphilus
2912333, Alteribacter salitolerans
2912572, Paralabilibaculum antarcticum
2912588, Colwellia maritima
2912854, Mesorhizobium retamae
2913261, Paraburkholderia tagetis
2913411, Sandaracinobacteroides sayramensis
2913497, Corynebacterium lehmanniae
2913498, Corynebacterium meitnerae
2913499, Corynebacterium evansiae
2913500, Corynebacterium curieae
2913501, Corynebacterium macclintockiae
2913502, Corynebacterium hesseae
2913503, Corynebacterium marquesiae
2913504, Corynebacterium yonathiae
2913555, Aestuariivivens marinum
2913557, Aestuariivivens sediminis
2913560, Aestuariivivens sediminicola
2913614, Prevotella communis
2914710, Sphaerotilus microaerophilus
2914924, Gardnerella pickettii
2914925, Gardnerella greenwoodii
2914984, Brenneria tiliae
2915351, Mesosutterella porci
2915619, Flagellimonas aurea
2915620, Flagellimonas profundi
2915813, Pseudomonas violetae
2915939, Microbacterium kunmingense
2915940, Micrococcus lacusdianchii
2916410, Trichlorobacter ammonificans
2916441, Adlercreutzia rubneri
2916756, Ruegeria alba
2916816, Wolbachia endosymbiont of Howardula sp.
2916836, Salinicola avicenniae
2916838, Polaribacter marinus
2917711, Natranaeroarchaeum aerophilus
2917717, Kordiimonas laminariae
2917790, Wielerella bovis
2917812, Natronocalculus amylovorans
2917965, Roseateles chitinivorans
2917991, Devosia lacusdianchii
2917992, Sphingomonas lacusdianchii
2917993, Halalkalibacter alkaliphilus
2918170, Anaeromyxobacter oryzae
2918171, Anaeromyxobacter paludicola
2918523, Isoptericola peretonis
2918528, Halopseudomonas maritima
2918751, Aestuariirhabdus haliotis
2918765, Sphingomonas qomolangmaensis
2918802, Photorhabdus hindustanensis
2918900, Paenibacillus aurantius
2918901, Paenibacillus roseopurpureus
2918902, Fredinandcohnia quinoae
2918914, Chakrabartyella piscis
2918990, Pseudocalidococcus azoricus BACA0444
2919498, Microvirga solisilvae
2919500, Simplicispira sedimenti
2919542, Lolliginicoccus levis
2919576, Shewanella zhuhaiensis
2919597, Candidatus Synchoanobacter obligatus
2919598, Candidatus Comchoanobacter bicostacola
2919747, Marinobacter salinexigens
2919913, Shinella sedimenti
2919917, Peteryoungia algae
2919919, Atopomonas sediminilitoris
2919920, Ancylobacter gelatini
2919922, Acinetobacter sedimenti
2919947, Dyella sedimenti
2920380, Vagococcus luciliae
2920382, Chitinophaga horti
2920385, Halomonas flagellata
2920386, Christiangramia oceanisediminis
2920428, Aurantimonas marianensis
2920935, Aestuariibaculum lutulentum
2921185, Rosenbergiella metrosideri
2921223, Anthonomus grandis grandis
2922238, Geitlerinema calcuttense NRMC-F 0142
2922272, Cognataquiflexum nitidum
2922273, Cognataquiflexum rubidum
2922394, Paracoccus albicereus
2922713, Bacillus litorisediminis
2922716, Fundidesulfovibrio soli
2922717, Fundidesulfovibrio agrisoli
2922720, Geothrix terrae
2922721, Geothrix oryzisoli
2922722, Geothrix paludis
2922723, Geothrix mesophila
2922724, Geothrix alkalitolerans
2922725, Anaeromyxobacter soli
2922866, Fundidesulfovibrio terrae
2922868, Streptomyces marispadix
2923272, Streptomyces tubbatahanensis
2923277, Pedobacter montanisoli
2923278, Variovorax terrae
2923279, Ignatzschineria rhizosphaerae
2923283, Providencia manganoxydans
2923362, Bombilactobacillus folatiphilus
2923363, Bombilactobacillus thymidiniphilus
2923364, Apilactobacillus apisilvae
2923435, Belliella filtrata
2923436, Belliella calami
2924040, Parabacteroides faecalis
2925113, Oceanobacillus alkalisoli
2925194, Mesosutterella faecium
2925336, Hallella absiana
2925396, Dryocola clanedunensis
2925397, Dryocola boscaweniae
2925406, Anaeromyxobacter terrae
2925408, Anaeromyxobacter oryzisoli
2925781, Rheinheimera metallidurans
